text,label
"오늘 무법 첫방 하루 전! (2018.5.12) 별서 1주년 되었네요 ~ 상필이 그립다 ...ㅠㅠ

@JGshock

tvN 토일드라마 #무법변호사 5월 12일 첫 방송
Lawless Lawyer #무법변호사#1주년#봉상필#봉변#멋지다멋져 #보고싶어요#상피리#그립다 새작품보고싶다#항상응원합니다… https://www.instagram.com/lovejg_forever/p/BxTYdmkJvBf/?utm_source=ig_twitter_share&igshid=19aponu4brpta …",sad
"으앙 장터에 솜니아 레드 떴었네 ㅠ
미친 박사모의 길막으로 인해 장터도 못봤네 알람도 왔는데",angry
아닛... 고목나무라닝ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사진사님 말이ㅋㅋㅋㅋ슨생님 옆에소 아우라가 퍼지고 있눈데욥? 존예아우라,sad
모르고 손으로 벅벅 문대다 이미 반쯤 지워졌어뇨 ...... 흑퓨ㅠㅠㅠㅠ 내일은 하드케이스에 받아가려구요... ,fear
나인제년차1개생겨또요,fear
엥...!!! 어떻게 혀누님 트윗을 볼 수 있었던거지...!! 트위터가 나쁘네요 저와 혀누님의 사이를 갈라놓으려하다니 !! 다시 팔로우해요 잘부탁드려요  신소 좋아해주셔서 감사해요... (쑥쓰...,angry
꼭꼭 가셔야해요!!,sad
"<<<이 이모지 볼때마다 킨조 생각나,,,",angry
"그림자 꽃이랑 하늘빛 클라벨 10개 다 얻었다..!

모으느라 죽는 줄 알았어.. pic.twitter.com/gWPx687v8F",fear
카톡예매면^^카톡예매라고^^말을하던지^^저분덕분에^^예매성공했다^^,angry
"상황 추이를 지켜보고 대응을 할 계획입니다,
다만 1인당 티켓 구매수가 시스템적으로 제한이 되어있는것으로 알고 있습니다

현장에서 본인 확인 절차 후 티켓을 수령하기 때문에 쉽지는 않을 것으로 보입니다!",happy
더웠지만 청명한 녹색과 하늘을 보고있자니 여름이 기다려지네요 어제 집으로 돌아와 지금은 한국입니다,angry
"4. 미지근한 온도
핫티는 웬만하면 식기전에 다 호로록 마셔버리는데(식도: NOPE ) 밖에서 아이스 음료를 시켰는데 차걉지 않타?? 그건 절대절대로 용납할 수 없는.... 극단적인 온도가 조아요.",angry
"#적폐경제아웃!

 최저임금을 높히고 서민 불안층과 신혼부부와 청년층의 대대적인 지원이 필요함에도 이를 거부하는 적폐들이 경제를 파탄을 내야 정권을 다시 잡을 생각만 한다는 겁니다. 적폐는 국민과 서민이 괴롭고 힘들수록 적폐에게는 유익한 현실이 너무 큰 문제지요 pic.twitter.com/Hx6VLrzMOs",angry
미친~ 깐케이 and 팔짱  앙다문 야무진얼굴  팔짱~  팔짱낀 손가락 엣지  빠순이댐지기직전~!  pic.twitter.com/WVgx9If0OY,fear
앗! 오늘 인천결혼식 갔다가 서울에서 몇칠 있을예정인데 오늘내일이 서코네!?카메라도 다챙겨 왔는데 남편꼬시봐야징 pic.twitter.com/YQFyzKOkUE,happy
"아니 키에 비해 몸무게 너무 적은거 아니에요???
건강 챙겨요..",sad
 안녕하세요! 흔적 남겨주셔서 왔습니다!! 실수가 아니시라면 팔로우 해 주실수 있으신가요?,happy
댓적고 잇엇는데,sad
"ㅋㅋㅌㅌㅌㅋㅋㅋㅋㅋㅋ
부등부등요? 저 닮은 애기면
성격이 좀 드러울 거 같은데요...
저는 저 애기인줄 알았잖아요(?)",happy
저 생일굿즈 그런식으로  하다가 막날에 더올라서 눙물 흘려쬬.....,fear
감기.....심한것도아니고 안심한것도아니래,angry
"그러게요
발많은 애들 없는 애들
무서워요",fear
"오빠 내려오실 때 제발 잡지 말아요.
어차피 닿을만큼 내려오시지 않고, 지금 이건 무대(?)설치 때문에 내려오시는건데 저렇게 잡아당기면 고작 와이어에 의지하고 있는 아티스트가 얼마나 위험해질까요. 네? pic.twitter.com/ZEbhY2VuDs",angry
... 일상님은 상상한거랑 완전 같아요~ 너어무 참하세요~ 이쁘시고..ㅋㅋ,happy
ㅋㅋㅋㅋㅋㅋㅋ나중에 할수있을때 알려줘,happy
"#제천출장업소후불
#담양출장가격


카카오톡 : 『PAA4』

신용200퍼
오늘힐링하세요
24시간대기

#서귀포출장ㅁㅏㅅㅏㅈㅣ강추
#충북출장ㅁㅏㅅㅏㅈㅣ가격
pic.twitter.com/vkkE1lSPEe",angry
아닌가보네 ,sad
그리고 며칠 뒤 관캐를 부르짖으며 우는 연싶을 발견하게 되는데,angry
하야튼 결론은 개비오 망해라 흥 우리한테 했던 짓거리들 고대로 더블로 돌려받아라!!!!!!!!!! 이 못된것들아  (이러고 내일 야구한다고 또 좋아하며 티비켜겠지) 아니 야구보기전에 나 뭐하고 살았음? ㅋㅋㅌㅋㅋㅋㅋ,angry
BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) feat. Halsey' Official MV https://youtu.be/XsX3ATc3FbA  vía @YouTube UN POCO DE AMOR PARA NUESTROS CHICOS ,happy
다슬찡 화이또,sad
역극소리 나오기만 해봐요,happy
디엠이나 보세요,angry
"그러말이에요 
샤이찢빠,당빠,털빠 
다들 위선적이고 가식적인게 
넘 시로욤두 얼굴 ~~",angry
릴리님 정말 수고 많으셨어요ㅠㅠㅠㅠㅠ 뽀담뽀담,sad
"#ㅇㅕ캠방송
#비제이
 J F K 3 2 3 . C O M 


입장 


드시떠휴설다




뿐부않목한방




는취업최리재...

NYCrE0oS4yJsMz5EqkbW",angry
bhc 황금올리브..비싸지만 여기보다맛있는후라이드는없었던것같아요,sad
"#자신의_본명_초성을_보고_트친이_상상한_이름 

ㅇㅇㅇ",happy
넼ㅋㅋㅋㅋ 감사해요♡ 확실히 오늘도 싱또 보고는 살 너무 많이 빠진 것 같다 싶었는데 그런 얘기 많이 들었나 보네요,sad
 네넹~ 안 힘들때 해 주세용~~,happy
잘 부탁드려요 랑또님!! 소통 마니마니 합시다아!!!,happy
" 할일 없는 후뮤입니다 집안일 하다보면 할일 없단 말이 무색하게 끝도 없겠지만.. 황금같은 휴무를 청소만 하다 보낼순 없으니!
근데 뭘하죠? 오빠들 보고시픈데 오늘은 아직 9일이네욤
우선 아침부터 먹어야겠어요 오빠두 든든히! 굳모닝 오빠♡",sad
7햐ㅏㅏ감사합니다 메님 그쵸.. 일본샵 옷 자꾸 치여서 걱정이에요 이건 공구도없는데 와하하하ㅏ(지갑: 저 시바견 제 손수건인데 너무 피크닉매트같구 귀엽지않나요ㅋㅋㅋㅋ 히히 션마음 후감상 좋습니다,happy
"#계룡출장전화번호


까톡친추 : 〖paa4〗

이쁜이와의파티
출장힐링샾
#전남24시출장 #함안출장후기
#의왕출장안마강추 #영암여대생출장
 pic.twitter.com/klMauHEKH5",angry
"헉ㄱ스~네네 맞아요 ㅋㅋㅋ
선팔할께룡 앞으로 잘 부탁드려요~~!~~!!",happy
약한소리말어! 차학연을봣자노!!! ㅋ 종어리 터지기전에 도착하길 여기오면 사랑둥이가 기다리고 잇으니깐! 힘내 ,sad
양갈래 하고 고무줄을 두개 더 하는 것도 기여워요 ! ,happy
맹구놈아... 넌 이번주도 그따구면 안 된다...,angry
"[삼•자•수 국민배심원단] BAND :: 연동비례대표제가 개혁입법이라는데!!~
거짓 선동에 속지 않은 똑똑한 국민의 생각을 ...https://band.us/band/66893871/post/25427 …",angry
"공,
그럼 라면 끓여 놔",fear
"진짜 넘 겸둥이야 ,,, ",sad
"⠀⠀⠀
초마 - 짬뽕
오랜만에 먹어도 
초마짬뽕은 맛있네 @이마트김해점 https://www.instagram.com/p/BxR09syl8lg/?utm_source=ig_twitter_share&igshid=1p1h0t5wwcp0l …",happy
심쿵 pic.twitter.com/lJtticIgXt,fear
ㅋㅋㅋ 신경쓰지마,fear
 안녕하세요 트친소에 흔적 남겨주셔서 찾아왔습니다!   앞으로 잘 부탁드려요,happy
정말 좋아요!! 주변에 섹스얘기할 친구없었는데,happy
"앗 언니 우리 반모했었고 이렇게 가
https://twitter.com/YangSan_cos/status/1123949032475430913?s=19 …",happy
나도 빨리 그림 그려달라고,angry
진자 어이업서... 빵꾸낸사람 진짜 조심하세요 제가 호시탐탐 암ㅅㅏㄹ 기회를 노리고있음... 누구든 맙님 건드리면 제 손에 끝나는거에요....,angry
"민주화의 DNA가 흐르는 광주시민분들,
대신 죄송합니다.

일제가 간교한 이간질계를 벌였듯. 똑같은 짓거릴 하고 있는 
자한당 사기꾼들.
자해공갈,
도발유도, 
이런거에 안넘어 가실 줄은 알지만,

온갖 더러운짓 골라하며 활개를 치는 자한당 놈들을 보고있쟈니 울화통이 터지네요. ",angry
 진정 좀 되니까 화나요 내가 글케 만만해보이나,angry
넵! 저도 잘 부탁드려요,happy
그니깐요! 너무해요 룰렛 돌려도 100만 유지 100도 고맙죠..ㅡ ㅡ 25 나올때도 있으니깐뇨..광고 봐도 200...퀘스트 해도..얼마 못얻어요 너무한 짜식들!!,angry
"안니ㅠㅠ 진짜 왜 그런대여?!!!!!!
태태보고 이너피스 이너피스
#PremiosMTVMIAW
#MTVBRFANDOMBTSARMY
#MTVBRKPOPBTS
@BTS_twtpic.twitter.com/pDsTCvD2ML",angry
지금 살고 있는 지역 특성상 라틴계 친구들이 많은데 요즘 거기다 더해서 야라까지 덕질하다보니까 내가 스페인어를 못 한다는사실에 너무 화가나는것임 Perdón mi español no es bueno... ,sad
"신인가수 강다니엘을 응원합니다~
오늘 너무 행복한 날인 만큼 
이벤트 하려구 합니다~
알티만 해주세요~~
#강다니엘 #kangdaniel
#강다니엘_사랑해
#강다니엘_이제_볼수_있다
#강다니엘_행복하자pic.twitter.com/9uIWj58ipp",happy
"마리아
애인: 내 애인은 아이패드(소설체)
가족: 엄마 술 좀 그만 마셔
친구: 꺄~! 리아 해피~! 이따가 봐
직장동료: 네~! 알겠습니당~!!
상사: 네. (단답)
좋아하는 사람: 
싫어하는 사람: (일부러 임티 실수함)",happy
" 
계정 지워 버렸어 까봐 외로웠어요 배기～～～",sad
"#대구24시출장안마
#서천24시출장ㅁㅏㅅㅏㅈㅣ
#동두천출장ㅁㅏㅅㅏㅈㅣ추천
#거창외국인출장

 연예인급미녀

 남성전용샵



카카오톡 : 【PAA4】

 24시간출짱샾 pic.twitter.com/auJS3p9Tyh",angry
ㅠㅠㅠㅠ 주제를 모르고 많이 먹어버렸어요 피넛님도 드실 때 조심하셔요....,sad
[#위인더존] 오늘은 어버이날이었어요~! 혹시 바쁜 일상속에 잊으신 팬분들 계시면 지금이라도 부모님께 전화 한 통 어떠실까요?? pic.twitter.com/5qWtKPNotO,happy
"그래도 너무 확고하게 바로 빨강이를 주니까,,, 쌍방도 아니구,,, ",fear
저두요,angry
"체니 
마크 
어케요 둘다 넘 기엽다!!!",happy
촉감도요..,sad
엥 왜그런대 ... 그럴거면 왜 트친한겨 진짜 ,sad
헐...,sad
고마워요!(),happy
평소와 다른건 치킨 먹은 거 밖에 없는 하루였지만 강제로 축하를 강탈하고 다니며 행복하게 보냈습니다 히히 감사합니다,happy
" 
헐!  오늘이 바로 【리.람】님  의 생일 
좋은 하루 꼭 보내시길바라며,
맛있는음식 많이 드세요
생일 축하 드립니당

(아 이거 은근 힘드네요)",fear
빨리,angry
"자유당 민가 새키 정말 욕을 부릅니다!
분노유발자 나베에 이어서
민가놈 국회에서 깽판쳐서 뱃지날아가는거 한번 보고 싶네요!
저런걸 뽑는 사람들은 도대체 뭐래?에고고",angry
"<H> (2002) #염정아 cut
김미연 편집본 공유
뺑반 개봉 100일이기도 하고, 트위터가 뺑반으로 핫하기도 해서 김형사님도 많이 봐주셨으면 하는 마음입니다

*Download & View : https://drive.google.com/open?id=11pX2n4saMupmSxHBTjYTKu4Gz9LbY5Z4 …

Full :
1) https://www.pooq.co.kr/player/movie.html?movieid=MV_CJ01_CA0000011143 …
2) https://tv.kt.com/tv/vod/search/search_voddetail.asp?mid=10000000000000217455&cid=MZWEB01RSGL150000100 …
3) https://www.oksusu.com/v/%7B20618B8F-E9A4-11E5-827C-C7D0A0153DC3%7D …pic.twitter.com/SuoLbFI4GV",happy
"유니폼 리스트
박병호 손승락 한현희 서건창 김하성 고종욱

이제 키움니폼에 병욱이를 사면 될듯

한현희 너는 저리 가 돼지야
내 유니폼 중에 광고패치도 붙어있는 유일한 어센틱이 네 유니폼인데 돼지놈...",angry
오마갓~~~,fear
룽디 또보고싶지않니?,happy
"#안전메이저토토추천ㅅ ㅏ이트
#ㅅㅏㄷㅏㄹㅣㅆㅏ이트 #ㅅㅏ설토토도박사이트
#ㅅㅏ설ㅁㅔㅇㅣㅈㅓ놀ㅇㅣㅌㅓ
#안전놀ㅇㅣ터추천
#ㅅㅏ설ㅂㅐ팅사ㅇㅣ트

 http://nine-f1.com   

가입코뜨: Z Z 1 2 1 2

 첫충20% / 매충10% 


 pic.twitter.com/SDMfrHSfWn",angry
찐짜 깨질까봐 영상도 찍음 와중에 유언 들어놓으려고...........................근데 저 상태로 한대 더 맞으면 깨지나? 으어어 pic.twitter.com/GaFwPArz6T,fear
"살면서 내눈으로 SUrF를 보다니 미친 이제 surf 존버나 타야지,,, 오이지야 SUrF 음원 내란 말이야 pic.twitter.com/uO0UiHcPf4",angry
엉엉 싸장님 눈물 제가 닦아 드릴게오,sad
"황금연휴와 전주국제영화제 신나게 즐기고 계신가요?
.
저희 백수의찬은 오늘 준비한 재료가 모두 소진되어서 저녁영업은 쉬어갑니다
.
재료준비도 하고 체력 충전도 해올게요

영화제메뉴는 아마도 이번주까지 주문 가능하실 것 같아요 pic.twitter.com/4I3QPidShI",fear
맞아요 ㅠㅠ 너무하네요 ㅠㅠㅠ 역시 인터넷이 싸죠 ,happy
구석님 요거 아직 가능한가요??? ,happy
스파이더맨 뉴유니버스 더빙판 샀는데 난리 났다... 심지어 부가영상은 재생도 안됨;;;; 네이버 영화 ㅡㅡ 일단 문의 남기지만 매우 화남,angry
제가 10일에 체육대회였어서... 배송을 못 해드렸었어요  월요일에 꼭꼭 보내드릴게요!!,sad
"아아앍!? 연준이 왜이렇게 귀여워ㅠㅠㅠ ?
완전 상큼터지잖아아아아!ㅠ
 모자랑 티셔츠 연준이한테 너무너무 잘어울린다ㅠ 어떤 옷이 든 다 잘 소화해내는 연준이 최고다!
연준이가 신나하고있는 모습보니까 누나도 신나고 좋아요~(*´▽`*)b
시카고에서도 재미있게 잘 즐기고와!ㅎㅎ",happy
ㅅㅂ 내가 뭘 본거지,happy
여기 공사하는데가 많아서......... 쫓겨날까봐 나 밥도 있고 간식도 많은게!!!!!,fear
"여기 초반이에요
댓글주세요

'이재명을 지키자' 경기도의회 민주당, 재판부에 탄원서 제출키로 | 다음뉴스 https://news.v.daum.net/v/20190508115405859 …",angry
다시님 일 시키지마.. 닳자나.. pic.twitter.com/XjwkYQK8fN,angry
응... 으응...........,fear
아니 도대체 누가 저런딧을,angry
우와 정말 감사합니당!! 팬미팅 때 뵐게요,happy
"키스하고 싶다,,, 예전에 틔터에서 봤었는데,,, 손 안대고 키스하는 게임,,, 그거 하고 싶어  같이 해줄 사람 괌",sad
헉 ! 조아요!! 꼭이에요!!,happy
솜님이 하온이 대신 싸이퍼해요 전.. 전 재민이 앉혀두고 싸이퍼,happy
이모티콘 달라고옥 ,angry
토니는 수스케나왓으면 존박은햇을것같은데,sad
 넵 감사합니다,happy
"음, 오늘은요... 작업은 조금만 하고 음악을 듣구, 게임을 하면서 시간을 보내고 있었어요. 평소와 같은 하루였지요.  맞다, 이번 주말에 해변으로 놀러 가기로 한 약속은 지킬 수 있을 것 같아요?",happy
ㅊㅁ)진심공감.. 애들서치많이한다는거 아니까 더그러는...,angry
너무 속 보이는 방법 아닌가 싶네요 ㅋㅋ.. 아니 저 사람이야 팔고 끝이라고 하지만 아무것도 모르고 사는 소비자는 어쩌라고 저러는지 모르겠네요.. ㅠㅠ 유자님 예쁘고 좋은것만 가득가득 보셔야 하는데 왜 저런게 보여서는..,sad
세상에 군ㅍ..,fear
답멘쓰던거 실수로 껐어,angry
"#ㅅㅏ설토ㅌㅗ추천
#월드ㅋㅏㅈㅣㄴㅗ주소
 X M X 4 5 2 . C O M 


입장 


를치하서는육




공가의에북적




한송잘녕다등...

FtGiH9spHEPWR5yOnbv1",angry
안녕하세요 캉숙님 그래서 쪄왔습니다  pic.twitter.com/RrEuxHyHrr,happy
ㅎㅎㅎㅎ,happy
나중에 와서 먹었냐고 따지면 조금 당황스럽더라구요. ㅠㅠㅠ  그거는 부모님이요... 저녁 같이 먹을 거니까 먹지 말고 기다리라고 하셔서 기다렸는데 밥을 안 드신대요  저 그래서 이제 혼자 밥 먹어요.... 완전 허망해요.  그냥 먹을걸!,sad
